Used Date,From,To,Airline,Scheduled Departure,SDEP,Departure,DEP,Scheduled Arrival,SARR,Arrival,ARR,Departure Delay,Arrival Delay,Status,Distance,Passenger Load Factor,Airline Rating,Airport Rating,Market Share,OTP Index,weather__hourly__windspeedKmph,weather__hourly__weatherDesc__value,weather__hourly__precipMM,weather__hourly__humidity,weather__hourly__visibility,weather__hourly__pressure,weather__hourly__cloudcover,Category
30-09-2019,BLR,BOM,Indigo,19:35,1935,20:10,2010,21:35,2135,21:46,2146,35,11,1,848,86.5,0.7,0.9,48.2,83.7,12,Patchy rain possible,2,79,9,1011,72,3
29-09-2019,BOM,DEL,Go Air,13:30,1330,13:25,1325,15:35,1535,15:39,1539,-5,4,1,1138,86.7,0.3,0.9,11.5,85.4,26,Patchy rain possible,1,77,10,1012,68,0
29-09-2019,BLR,BOM,Indigo,06:05,605,06:05,605,07:50,750,07:24,724,0,-26,1,848,86.5,0.7,0.9,48.2,83.7,8,Partly cloudy,0,83,9,1014,55,0
29-09-2019,BOM,DEL,Indigo,06:30,630,06:30,630,09:10,910,08:48,848,0,-22,1,1138,86.5,0.7,0.9,48.2,83.7,22,Light rain shower,1,84,10,1011,65,0
29-09-2019,BLR,BOM,Indigo,19:35,1935,19:35,1935,21:35,2135,21:14,2114,0,-21,1,848,86.5,0.7,0.9,48.2,83.7,12,Patchy rain possible,0,71,9,1012,83,0
28-09-2019,DEL,HYD,Air Asia,19:50,1950,19:50,1950,22:10,2210,22:10,2210,0,0,1,1244,84.7,0.5,0.88,6.3,79.8,15,Light rain shower,0,65,10,1006,74,0
28-09-2019,BOM,DEL,Go Air,13:30,1330,13:50,1350,15:35,1535,16:07,1607,20,32,1,1138,86.7,0.3,0.9,11.5,85.4,27,Patchy rain possible,0,76,10,1010,52,2
28-09-2019,BLR,BOM,Indigo,06:05,605,06:05,605,07:50,750,07:34,734,0,-16,1,848,86.5,0.7,0.9,48.2,83.7,3,Partly cloudy,0,84,10,1015,13,0
28-09-2019,BOM,DEL,Indigo,06:30,630,06:30,630,09:10,910,09:03,903,0,-7,1,1138,86.5,0.7,0.9,48.2,83.7,23,Light rain shower,0,84,10,1011,58,0
28-09-2019,BLR,BOM,Indigo,19:35,1935,19:35,1935,21:35,2135,21:05,2105,0,-30,1,848,86.5,0.7,0.9,48.2,83.7,12,Moderate or heavy rain shower,3,75,7,1011,74,0
27-09-2019,DEL,HYD,Air Asia,19:50,1950,19:50,1950,22:10,2210,22:10,2210,0,0,1,1244,84.7,0.5,0.88,6.3,79.8,12,Patchy rain possible,0,62,10,1007,54,0
27-09-2019,BOM,DEL,Go Air,13:30,1330,13:22,1322,15:35,1535,15:24,1524,-8,-11,1,1138,86.7,0.3,0.9,11.5,85.4,27,Patchy rain possible,0,80,10,1012,71,0
27-09-2019,BLR,BOM,Indigo,06:05,605,06:05,605,07:50,750,07:25,725,0,-25,1,848,86.5,0.7,0.9,48.2,83.7,4,Partly cloudy,0,86,10,1015,24,0
27-09-2019,BOM,DEL,Indigo,06:30,630,06:30,630,09:10,910,08:28,828,0,-42,1,1138,86.5,0.7,0.9,48.2,83.7,25,Light rain shower,0,86,5,1010,91,0
27-09-2019,BLR,BOM,Indigo,19:35,1935,19:35,1935,21:35,2135,21:11,2111,0,-24,1,848,86.5,0.7,0.9,48.2,83.7,6,Moderate or heavy rain shower,5,75,7,1012,80,0
26-09-2019,BOM,DEL,Go Air,13:30,1330,13:55,1355,15:35,1535,16:01,1601,25,26,1,1138,86.7,0.3,0.9,11.5,85.4,22,Patchy rain possible,0,76,10,1008,51,2
26-09-2019,BLR,BOM,Indigo,06:05,605,06:05,605,07:50,750,07:28,728,0,-22,1,848,86.5,0.7,0.9,48.2,83.7,7,Partly cloudy,0,87,10,1012,83,0
26-09-2019,BOM,DEL,Indigo,06:30,630,06:30,630,09:10,910,08:31,831,0,-39,1,1138,86.5,0.7,0.9,48.2,83.7,10,Partly cloudy,1,82,10,1008,73,0
26-09-2019,BLR,BOM,Indigo,19:35,1935,19:35,1935,21:35,2135,21:22,2122,0,-13,1,848,86.5,0.7,0.9,48.2,83.7,15,Moderate or heavy rain shower,5,81,7,1012,78,0
25-09-2019,BOM,DEL,Go Air,13:30,1330,13:33,1333,15:35,1535,15:40,1540,3,5,1,1138,86.7,0.3,0.9,11.5,85.4,11,Light rain shower,0,76,10,1008,53,1
25-09-2019,BLR,BOM,Indigo,06:05,605,06:05,605,07:50,750,07:30,730,0,-20,1,848,86.5,0.7,0.9,48.2,83.7,7,Partly cloudy,2,87,8,1009,56,0
25-09-2019,BOM,DEL,Indigo,06:30,630,06:30,630,09:10,910,08:58,858,0,-12,1,1138,86.5,0.7,0.9,48.2,83.7,6,Patchy rain possible,0,84,10,1007,76,0
25-09-2019,BLR,BOM,Indigo,19:35,1935,19:45,1945,21:35,2135,21:39,2139,10,4,1,848,86.5,0.7,0.9,48.2,83.7,15,Moderate or heavy rain shower,5,79,7,1008,68,1
24-09-2019,BOM,DEL,Go Air,13:30,1330,13:20,1320,15:35,1535,15:20,1520,-10,-15,1,1138,86.7,0.3,0.9,11.5,85.4,14,Patchy rain possible,0,75,10,1009,58,0
24-09-2019,BLR,BOM,Indigo,06:05,605,06:05,605,07:50,750,07:41,741,0,-9,1,848,86.5,0.7,0.9,48.2,83.7,11,Patchy rain possible,5,90,8,1010,74,0
24-09-2019,BOM,DEL,Indigo,06:30,630,07:20,720,09:10,910,09:39,939,50,29,1,1138,86.5,0.7,0.9,48.2,83.7,4,Cloudy,0,78,10,1009,58,3
24-09-2019,BLR,BOM,Indigo,19:35,1935,19:35,1935,21:35,2135,21:01,2101,0,-34,1,848,86.5,0.7,0.9,48.2,83.7,6,Moderate or heavy rain shower,4,75,7,1007,72,0
23-09-2019,BOM,DEL,Go Air,13:30,1330,13:25,1325,15:35,1535,15:29,1529,-5,-6,1,1138,86.7,0.3,0.9,11.5,85.4,17,Patchy rain possible,0,76,10,1009,49,0
23-09-2019,BLR,BOM,Indigo,06:05,605,06:05,605,07:50,750,07:30,730,0,-20,1,848,86.5,0.7,0.9,48.2,83.7,9,Light rain shower,2,86,8,1010,76,0
23-09-2019,BOM,DEL,Indigo,06:30,630,06:30,630,09:10,910,08:16,816,0,-54,1,1138,86.5,0.7,0.9,48.2,83.7,13,Light rain shower,0,85,9,1008,74,0
23-09-2019,BLR,BOM,Indigo,19:35,1935,19:35,1935,21:35,2135,21:28,2128,0,-7,1,848,86.5,0.7,0.9,48.2,83.7,6,Torrential rain shower,8,75,3,1007,87,0
22-09-2019,BOM,DEL,Go Air,13:30,1330,13:36,1336,15:35,1535,15:43,1543,6,8,1,1138,86.7,0.3,0.9,11.5,85.4,26,Patchy rain possible,0,77,10,1007,55,1
22-09-2019,BLR,BOM,Indigo,06:05,605,06:05,605,07:50,750,07:26,726,0,-24,1,848,86.5,0.7,0.9,48.2,83.7,7,Light rain shower,6,89,5,1009,64,0
22-09-2019,BOM,DEL,Indigo,06:30,630,06:27,627,09:10,910,08:12,812,-3,-58,1,1138,86.5,0.7,0.9,48.2,83.7,22,Light rain shower,1,83,10,1006,88,0
22-09-2019,BLR,BOM,Indigo,19:35,1935,20:00,2000,21:35,2135,21:36,2136,25,1,1,848,86.5,0.7,0.9,48.2,83.7,8,Light rain shower,4,79,8,1007,78,2
21-09-2019,BOM,DEL,Go Air,13:30,1330,13:51,1351,15:35,1535,16:09,1609,21,34,1,1138,86.7,0.3,0.9,11.5,85.4,30,Patchy rain possible,0,75,10,1005,60,2
21-09-2019,BLR,BOM,Indigo,06:05,605,06:05,605,07:50,750,07:41,741,0,-9,1,848,86.5,0.7,0.9,48.2,83.7,10,Partly cloudy,0,89,10,1010,39,0
21-09-2019,BOM,DEL,Indigo,06:30,630,06:30,630,09:10,910,08:48,848,0,-22,1,1138,86.5,0.7,0.9,48.2,83.7,27,Partly cloudy,0,82,10,1005,70,0
21-09-2019,BLR,BOM,Indigo,19:35,1935,20:30,2030,21:35,2135,22:24,2224,55,49,1,848,86.5,0.7,0.9,48.2,83.7,7,Light rain shower,1,68,9,1006,82,3
19-09-2019,BLR,DEL,Air India,14:15,1415,15:20,1520,16:45,1645,17:59,1759,65,74,1,1736,79,0.5,0.9,13,53.1,18,Moderate or heavy rain shower,2,68,9,1005,62,4
15-09-2019,BOM,DEL,Air Asia,09:50,950,09:57,957,11:55,1155,12:00,1200,7,5,1,1138,84.7,0.5,0.9,6.3,79.8,17,Patchy rain possible,2,77,9,1010,86,1
15-09-2019,BLR,BOM,Indigo,12:00,1200,12:00,1200,13:50,1350,13:25,1325,0,-25,1,848,86.5,0.7,0.9,48.2,83.7,17,Patchy rain possible,0,60,10,1010,58,0
14-09-2019,BOM,DEL,Air Asia,09:50,950,09:53,953,11:45,1145,12:12,1212,3,27,1,1138,84.7,0.5,0.9,6.3,79.8,22,Moderate or heavy rain shower,4,78,7,1010,74,1
14-09-2019,BLR,BOM,Indigo,12:00,1200,12:00,1200,13:50,1350,13:53,1353,0,3,1,848,86.5,0.7,0.9,48.2,83.7,18,Patchy rain possible,0,60,10,1011,69,0
13-09-2019,BOM,DEL,Air Asia,09:50,950,10:24,1024,11:55,1155,12:32,1232,34,37,1,1138,84.7,0.5,0.9,6.3,79.8,12,Moderate or heavy rain shower,5,81,7,1010,63,3
13-09-2019,BLR,BOM,Indigo,12:00,1200,12:00,1200,13:50,1350,13:41,1341,0,-9,1,848,86.5,0.7,0.9,48.2,83.7,20,Patchy rain possible,0,61,10,1012,59,0
12-09-2019,BOM,DEL,Air Asia,09:50,950,09:42,942,11:45,1145,11:51,1151,-8,6,1,1138,84.7,0.5,0.9,6.3,79.8,19,Light rain shower,1,79,10,1009,61,0
12-09-2019,BLR,BOM,Indigo,12:00,1200,12:00,1200,13:50,1350,13:30,1330,0,-20,1,848,86.5,0.7,0.9,48.2,83.7,20,Partly cloudy,0,59,10,1015,18,0
11-09-2019,BOM,DEL,Air Asia,09:50,950,09:45,945,11:55,1155,11:55,1155,-5,0,1,1138,84.7,0.5,0.9,6.3,79.8,22,Partly cloudy,2,80,10,1008,60,0
11-09-2019,BLR,BOM,Indigo,12:00,1200,12:00,1200,13:50,1350,13:40,1340,0,-10,1,848,86.5,0.7,0.9,48.2,83.7,12,Moderate or heavy rain shower,2,65,9,1011,79,0
10-09-2019,BOM,DEL,Air Asia,09:50,950,10:00,1000,11:45,1145,12:05,1205,10,20,1,1138,84.7,0.5,0.9,6.3,79.8,21,Partly cloudy,2,80,8,1006,55,1
10-09-2019,BLR,BOM,Indigo,12:00,1200,12:00,1200,13:50,1350,13:19,1319,0,-31,1,848,86.5,0.7,0.9,48.2,83.7,4,Patchy rain possible,0,57,10,1009,48,0
09-09-2019,BOM,DEL,Air Asia,09:50,950,09:56,956,11:45,1145,11:58,1158,6,13,1,1138,84.7,0.5,0.9,6.3,79.8,30,Torrential rain shower,8,84,6,1006,100,1
09-09-2019,BLR,BOM,Indigo,12:00,1200,12:00,1200,13:50,1350,13:36,1336,0,-14,1,848,86.5,0.7,0.9,48.2,83.7,27,Overcast,0,68,10,1009,58,0
09-09-2019,DEL,HYD,Spicejet,00:30,30,00:40,40,02:35,235,02:51,251,10,16,1,1244,93,0.4,0.88,14.7,74.6,6,Partly cloudy,0,59,10,999,4,1
08-09-2019,BOM,DEL,Air Asia,09:50,950,09:53,953,11:55,1155,12:01,1201,3,6,1,1138,84.7,0.5,0.9,6.3,79.8,29,Torrential rain shower,9,87,3,1006,98,1
08-09-2019,BLR,BOM,Indigo,12:00,1200,12:00,1200,13:50,1350,13:14,1314,0,-36,1,848,86.5,0.7,0.9,48.2,83.7,30,Moderate rain,2,84,9,1008,82,0
07-09-2019,BOM,DEL,Air Asia,09:50,950,09:46,946,11:45,1145,11:46,1146,-4,1,1,1138,84.7,0.5,0.9,6.3,79.8,30,Torrential rain shower,8,82,6,1003,94,0
07-09-2019,BLR,BOM,Indigo,12:00,1200,12:00,1200,13:50,1350,13:39,1339,0,-11,1,848,86.5,0.7,0.9,48.2,83.7,28,Partly cloudy,0,49,10,1008,40,0
06-09-2019,BOM,DEL,Air Asia,09:50,950,10:22,1022,11:55,1155,12:33,1233,32,38,1,1138,84.7,0.5,0.9,6.3,79.8,27,Overcast,2,83,8,1004,89,3
06-09-2019,BLR,BOM,Indigo,12:00,1200,12:00,1200,13:50,1350,13:47,1347,0,-3,1,848,86.5,0.7,0.9,48.2,83.7,13,Partly cloudy,0,43,20,1006,11,0
04-09-2019,BLR,DEL,Indigo,04:00,400,04:00,400,06:50,650,06:29,629,0,-21,1,1736,86.5,0.7,0.9,48.2,83.7,10,Patchy rain possible,1,57,9,1010,80,0
04-09-2019,BOM,DEL,Indigo,06:30,630,06:40,640,09:10,910,09:08,908,10,-2,1,1138,86.5,0.7,0.9,48.2,83.7,24,Torrential rain shower,11,86,3,1003,99,1
04-09-2019,BLR,DEL,Indigo,08:30,830,08:30,830,11:20,1120,11:22,1122,0,2,1,1736,86.5,0.7,0.9,48.2,83.7,9,Partly cloudy,0,59,9,1011,58,0
04-09-2019,BOM,DEL,Indigo,08:40,840,08:40,840,11:05,1105,11:15,1115,0,10,1,1138,86.5,0.7,0.9,48.2,83.7,24,Torrential rain shower,11,86,3,1003,99,0
04-09-2019,DEL,HYD,Indigo,10:05,1005,10:19,1019,12:20,1220,12:10,1210,14,-10,1,1244,86.5,0.7,0.88,48.2,83.7,8,Partly cloudy,0,27,10,1006,3,1
04-09-2019,BLR,DEL,Indigo,10:10,1010,10:10,1010,13:00,1300,13:10,1310,0,10,1,1736,86.5,0.7,0.9,48.2,83.7,8,Partly cloudy,0,43,10,1011,11,0
04-09-2019,BLR,DEL,Indigo,13:00,1300,13:00,1300,15:50,1550,15:34,1534,0,-16,1,1736,86.5,0.7,0.9,48.2,83.7,5,Partly cloudy,0,29,10,1010,28,0
04-09-2019,BOM,DEL,Spicejet,06:00,600,05:56,556,08:05,805,07:52,752,-4,-13,1,1138,93,0.4,0.9,14.7,74.6,26,Torrential rain shower,8,86,6,1003,100,0
04-09-2019,BOM,DEL,Spicejet,07:20,720,07:55,755,09:35,935,10:20,1020,35,45,1,1138,93,0.4,0.9,14.7,74.6,24,Torrential rain shower,11,86,3,1003,99,3
04-09-2019,BOM,DEL,Spicejet,18:45,1845,18:50,1850,20:55,2055,21:05,2105,5,10,1,1138,93,0.4,0.9,14.7,74.6,26,Moderate or heavy rain shower,5,86,7,1002,100,1
04-09-2019,BOM,DEL,Spicejet,21:05,2105,22:22,2222,23:10,2310,00:44,44,77,94,1,1138,93,0.4,0.9,14.7,74.6,30,Torrential rain shower,8,88,6,1004,100,4
03-09-2019,BLR,DEL,Indigo,04:00,400,04:00,400,06:50,650,06:23,623,0,-27,1,1736,86.5,0.7,0.9,48.2,83.7,13,Patchy rain possible,0,69,10,1012,29,0
03-09-2019,BOM,DEL,Indigo,06:30,630,06:40,640,09:10,910,08:45,845,10,-25,1,1138,86.5,0.7,0.9,48.2,83.7,23,Moderate or heavy rain shower,6,82,7,1005,84,1
03-09-2019,BLR,DEL,Indigo,08:30,830,08:30,830,11:20,1120,11:07,1107,0,-13,1,1736,86.5,0.7,0.9,48.2,83.7,10,Patchy rain possible,0,72,10,1013,77,0
03-09-2019,BOM,DEL,Indigo,08:40,840,08:40,840,11:05,1105,10:32,1032,0,-33,1,1138,86.5,0.7,0.9,48.2,83.7,23,Moderate or heavy rain shower,6,82,7,1005,84,0
03-09-2019,DEL,HYD,Indigo,10:05,1005,10:19,1019,12:20,1220,12:21,1221,14,1,1,1244,86.5,0.7,0.88,48.2,83.7,13,Partly cloudy,0,38,10,1014,31,1
03-09-2019,BLR,DEL,Indigo,10:10,1010,10:10,1010,13:00,1300,12:57,1257,0,-3,1,1736,86.5,0.7,0.9,48.2,83.7,7,Patchy rain possible,0,56,10,1015,76,0
03-09-2019,BOM,DEL,Spicejet,03:00,300,02:55,255,05:10,510,04:55,455,-5,-15,1,1138,93,0.4,0.9,14.7,74.6,29,Moderate or heavy rain shower,5,81,7,1005,77,0
03-09-2019,BOM,DEL,Spicejet,06:00,600,06:10,610,08:05,805,08:04,804,10,-1,1,1138,93,0.4,0.9,14.7,74.6,23,Moderate or heavy rain shower,6,82,7,1005,84,1
03-09-2019,BOM,DEL,Spicejet,07:20,720,07:19,719,09:35,935,09:30,930,-1,-5,1,1138,93,0.4,0.9,14.7,74.6,23,Moderate or heavy rain shower,6,82,7,1005,84,0
03-09-2019,BOM,DEL,Spicejet,18:45,1845,18:45,1845,20:55,2055,21:05,2105,0,10,1,1138,93,0.4,0.9,14.7,74.6,28,Moderate or heavy rain shower,2,80,9,1004,57,0
03-09-2019,BOM,DEL,Spicejet,21:05,2105,21:03,2103,23:10,2310,23:02,2302,-2,-8,1,1138,93,0.4,0.9,14.7,74.6,28,Torrential rain shower,6,81,6,1005,70,0
02-09-2019,BLR,DEL,Indigo,04:00,400,04:00,400,06:50,650,06:33,633,0,-17,1,1736,86.5,0.7,0.9,48.2,83.7,7,Partly cloudy,0,62,10,1013,38,0
02-09-2019,BOM,DEL,Indigo,06:30,630,07:25,725,09:10,910,09:06,906,55,-4,1,1138,86.5,0.7,0.9,48.2,83.7,18,Light rain shower,2,80,8,1005,66,3
02-09-2019,BLR,DEL,Indigo,08:30,830,08:30,830,11:20,1120,11:07,1107,0,-13,1,1736,86.5,0.7,0.9,48.2,83.7,6,Partly cloudy,0,63,13,1014,27,0
02-09-2019,BOM,DEL,Indigo,08:40,840,08:40,840,11:05,1105,10:27,1027,0,-38,1,1138,86.5,0.7,0.9,48.2,83.7,18,Light rain shower,2,80,8,1005,66,0
02-09-2019,DEL,HYD,Indigo,10:05,1005,10:20,1020,12:20,1220,12:19,1219,15,-1,1,1244,86.5,0.7,0.88,48.2,83.7,12,Partly cloudy,0,49,20,1019,18,1
02-09-2019,BLR,DEL,Indigo,10:10,1010,10:10,1010,13:00,1300,12:38,1238,0,-22,1,1736,86.5,0.7,0.9,48.2,83.7,6,Partly cloudy,0,49,20,1016,34,0
02-09-2019,BLR,DEL,Indigo,13:00,1300,13:00,1300,15:50,1550,15:18,1518,0,-32,1,1736,86.5,0.7,0.9,48.2,83.7,4,Partly cloudy,0,33,19,1013,39,0
02-09-2019,BOM,DEL,Spicejet,06:00,600,05:56,556,08:05,805,08:07,807,-4,2,1,1138,93,0.4,0.9,14.7,74.6,23,Moderate or heavy rain shower,2,80,9,1004,76,0
02-09-2019,BOM,DEL,Spicejet,07:20,720,07:19,719,09:35,935,09:24,924,-1,-11,1,1138,93,0.4,0.9,14.7,74.6,18,Light rain shower,2,80,8,1005,66,0
02-09-2019,BOM,DEL,Spicejet,18:45,1845,18:45,1845,20:55,2055,21:05,2105,0,10,1,1138,93,0.4,0.9,14.7,74.6,26,Moderate or heavy rain shower,1,79,9,1004,57,0
02-09-2019,BOM,DEL,Spicejet,21:05,2105,23:32,2332,23:10,2310,01:35,135,147,135,1,1138,93,0.4,0.9,14.7,74.6,27,Moderate or heavy rain shower,4,79,7,1005,70,4
01-09-2019,BLR,DEL,Indigo,04:00,400,400,400,06:50,650,06:36,636,0,-14,1,1736,86.5,0.7,0.9,48.2,83.7,10,Clear,0,62,10,1015,0,0
01-09-2019,BLR,DEL,Indigo,04:00,400,400,400,06:50,650,06:36,636,0,-14,1,1736,86.5,0.7,0.9,48.2,83.7,14,Partly cloudy,0,90,10,1013,56,0
01-09-2019,BOM,DEL,Indigo,06:30,630,06:40,640,09:10,910,08:51,851,10,-19,1,1138,86.5,0.7,0.9,48.2,83.7,21,Moderate or heavy rain shower,9,84,4,1003,85,1
01-09-2019,BLR,DEL,Indigo,08:30,830,830,830,11:20,1120,11:01,1101,0,-19,1,1736,86.5,0.7,0.9,48.2,83.7,9,Clear,0,58,10,1016,0,0
01-09-2019,BLR,DEL,Indigo,08:30,830,830,830,11:20,1120,11:01,1101,0,-19,1,1736,86.5,0.7,0.9,48.2,83.7,11,Cloudy,0,89,10,1015,64,0
01-09-2019,BOM,DEL,Indigo,08:40,840,08:40,840,11:05,1105,11:05,1105,0,0,1,1138,86.5,0.7,0.9,48.2,83.7,21,Moderate or heavy rain shower,9,84,4,1003,85,0
01-09-2019,DEL,HYD,Indigo,10:05,1005,10:19,1019,12:20,1220,12:09,1209,14,-11,1,1244,86.5,0.7,0.88,48.2,83.7,13,Sunny,0,45,10,1018,0,1
01-09-2019,BLR,DEL,Indigo,10:10,1010,1010,1010,13:00,1300,12:45,1245,0,-15,1,1736,86.5,0.7,0.9,48.2,83.7,10,Sunny,0,39,10,1017,0,0
01-09-2019,BLR,DEL,Indigo,10:10,1010,1010,1010,13:00,1300,12:45,1245,0,-15,1,1736,86.5,0.7,0.9,48.2,83.7,9,Partly cloudy,0,76,10,1016,54,0
01-09-2019,BLR,DEL,Indigo,13:00,1300,1300,1300,15:50,1550,15:53,1553,0,3,1,1736,86.5,0.7,0.9,48.2,83.7,14,Sunny,0,20,10,1015,0,0
01-09-2019,BLR,DEL,Indigo,13:00,1300,1300,1300,15:50,1550,15:53,1553,0,3,1,1736,86.5,0.7,0.9,48.2,83.7,9,Partly cloudy,0,53,10,1014,25,0
01-09-2019,BOM,DEL,Spicejet,06:00,600,06:10,610,08:05,805,08:13,813,10,8,1,1138,93,0.4,0.9,14.7,74.6,21,Moderate or heavy rain shower,9,84,4,1003,85,1
01-09-2019,BOM,DEL,Spicejet,07:20,720,07:25,725,09:35,935,09:25,925,5,-10,1,1138,93,0.4,0.9,14.7,74.6,21,Moderate or heavy rain shower,9,84,4,1003,85,1
01-09-2019,BOM,DEL,Spicejet,18:45,1845,18:45,1845,20:55,2055,20:50,2050,0,-5,1,1138,93,0.4,0.9,14.7,74.6,26,Moderate or heavy rain shower,1,79,9,1004,57,0
01-09-2019,BOM,DEL,Spicejet,21:05,2105,20:53,2053,23:10,2310,23:04,2304,-12,-6,1,1138,93,0.4,0.9,14.7,74.6,26,Moderate or heavy rain shower,1,79,9,1004,57,0
31-08-2019,BLR,DEL,Indigo,04:00,400,04:00,400,06:50,650,06:29,629,0,-21,1,1736,84.3,0.7,0.9,47,80.3,24,Cloudy,0,84,10,1006,58,0
31-08-2019,BOM,DEL,Indigo,06:30,630,06:50,650,09:10,910,08:32,832,20,-38,1,1138,84.3,0.7,0.9,47,80.3,22,Torrential rain shower,8,82,3,1003,85,2
31-08-2019,BLR,DEL,Indigo,08:30,830,08:30,830,11:20,1120,11:11,1111,0,-9,1,1736,84.3,0.7,0.9,47,80.3,23,Patchy rain possible,0,84,10,1007,87,0
31-08-2019,BOM,DEL,Indigo,08:40,840,08:40,840,11:05,1105,10:34,1034,0,-31,1,1138,84.3,0.7,0.9,47,80.3,22,Torrential rain shower,8,82,3,1003,85,0
31-08-2019,DEL,HYD,Indigo,10:05,1005,10:18,1018,12:20,1220,12:19,1219,13,-1,1,1244,84.3,0.7,0.88,47,80.3,4,Partly cloudy,0,50,10,999,20,1
31-08-2019,BLR,DEL,Indigo,10:10,1010,10:10,1010,13:00,1300,12:59,1259,0,-1,1,1736,84.3,0.7,0.9,47,80.3,26,Partly cloudy,0,75,10,1007,73,0
31-08-2019,BLR,DEL,Indigo,13:00,1300,13:00,1300,15:50,1550,15:30,1530,0,-20,1,1736,84.3,0.7,0.9,47,80.3,28,Partly cloudy,0,61,10,1006,36,0
31-08-2019,BOM,DEL,Spicejet,06:00,600,05:50,550,08:05,805,08:00,800,-10,-5,1,1138,92.4,0.4,0.9,15.5,70.8,24,Torrential rain shower,6,83,6,1003,89,0
31-08-2019,BOM,DEL,Spicejet,07:20,720,07:26,726,09:35,935,09:40,940,6,5,1,1138,92.4,0.4,0.9,15.5,70.8,22,Torrential rain shower,8,82,3,1003,85,1
31-08-2019,BOM,DEL,Spicejet,18:45,1845,18:45,1845,20:55,2055,21:05,2105,0,10,1,1138,92.4,0.4,0.9,15.5,70.8,27,Moderate or heavy rain shower,6,81,7,1001,71,0
31-08-2019,BOM,DEL,Spicejet,21:05,2105,21:05,2105,23:10,2310,23:10,2310,0,0,1,1138,92.4,0.4,0.9,15.5,70.8,26,Torrential rain shower,8,83,6,1003,87,0
30-08-2019,BLR,DEL,Indigo,04:00,400,400,400,06:50,650,06:21,621,0,-29,1,1736,84.3,0.7,0.9,47,80.3,22,Partly cloudy,0,86,10,1008,43,0
30-08-2019,BOM,DEL,Indigo,06:30,630,06:40,640,09:10,910,08:37,837,10,-33,1,1138,84.3,0.7,0.9,47,80.3,13,Light rain shower,4,80,8,1005,88,1
30-08-2019,BLR,DEL,Indigo,08:30,830,08:30,830,11:20,1120,11:20,1120,0,0,1,1736,84.3,0.7,0.9,47,80.3,24,Partly cloudy,0,83,10,1008,40,0
30-08-2019,BOM,DEL,Indigo,08:40,840,08:40,840,11:05,1105,11:50,1150,0,45,1,1138,84.3,0.7,0.9,47,80.3,13,Light rain shower,4,80,8,1005,88,0
30-08-2019,DEL,HYD,Indigo,10:05,1005,10:36,1036,12:20,1220,12:34,1234,31,14,1,1244,84.3,0.7,0.88,47,80.3,7,Partly cloudy,0,51,10,1002,19,3
30-08-2019,BLR,DEL,Indigo,10:10,1010,10:10,1010,13:00,1300,12:57,1257,0,-3,1,1736,84.3,0.7,0.9,47,80.3,30,Cloudy,0,71,10,1008,52,0
30-08-2019,BLR,DEL,Indigo,13:00,1300,13:15,1315,15:50,1550,16:08,1608,15,18,1,1736,84.3,0.7,0.9,47,80.3,31,Partly cloudy,0,60,10,1007,55,1
30-08-2019,BOM,DEL,Spicejet,06:00,600,05:59,559,08:05,805,08:07,807,-1,2,1,1138,92.4,0.4,0.9,15.5,70.8,11,Moderate or heavy rain shower,3,81,9,1005,85,0
30-08-2019,BOM,DEL,Spicejet,07:20,720,07:20,720,09:35,935,09:26,926,0,-9,1,1138,92.4,0.4,0.9,15.5,70.8,13,Light rain shower,4,80,8,1005,88,0
30-08-2019,BOM,DEL,Spicejet,18:45,1845,19:05,1905,20:55,2055,21:13,2113,20,18,1,1138,92.4,0.4,0.9,15.5,70.8,21,Patchy light rain with thunder,0,77,10,1003,43,2
30-08-2019,BOM,DEL,Spicejet,21:05,2105,20:52,2052,23:10,2310,22:57,2257,-13,-13,1,1138,92.4,0.4,0.9,15.5,70.8,21,Patchy light rain with thunder,0,77,10,1003,43,0
29-08-2019,BLR,DEL,Indigo,04:00,400,04:00,400,06:50,650,06:27,627,0,-23,1,1736,84.3,0.7,0.9,47,80.3,19,Partly cloudy,0,87,10,1008,41,0
29-08-2019,BOM,DEL,Indigo,06:30,630,07:10,710,09:10,910,09:07,907,40,-3,1,1138,84.3,0.7,0.9,47,80.3,12,Patchy rain possible,2,81,8,1006,62,3
29-08-2019,BLR,DEL,Indigo,08:30,830,08:30,830,11:20,1120,11:03,1103,0,-17,1,1736,84.3,0.7,0.9,47,80.3,20,Cloudy,0,84,10,1010,55,0
29-08-2019,BOM,DEL,Indigo,08:40,840,08:40,840,11:05,1105,10:39,1039,0,-26,1,1138,84.3,0.7,0.9,47,80.3,12,Patchy rain possible,2,81,8,1006,62,0
29-08-2019,DEL,HYD,Indigo,10:05,1005,10:13,1013,12:20,1220,12:20,1220,8,0,1,1244,84.3,0.7,0.88,47,80.3,11,Partly cloudy,0,53,10,1004,24,1
29-08-2019,BLR,DEL,Indigo,10:10,1010,10:10,1010,13:00,1300,12:41,1241,0,-19,1,1736,84.3,0.7,0.9,47,80.3,21,Overcast,0,75,10,1011,83,0
29-08-2019,BLR,DEL,Indigo,13:00,1300,13:00,1300,15:50,1550,15:23,1523,0,-27,1,1736,84.3,0.7,0.9,47,80.3,22,Patchy rain possible,0,63,10,1009,91,0
